PolicyID|Province|PostalCode|Gender|Age|TotalPremium|TotalClaims|VehicleType
2542|Limpopo|5002|Male|20|1402.03|2500.0|Sedan
2543|Limpopo|4001|Female|51|761.36|0.0|Sedan
2544|WesternCape|6001|Female|21|1113.41|0.0|Truck
2545|Limpopo|7001|Female|34|1104.7|0.0|Sedan
2546|WesternCape|2001|Female|56|1275.54|277.97|SUV
2547|EasternCape|5002|Female|57|1579.71|0.0|Hatchback
2548|KwaZuluNatal|2003|Male|29|845.5|1498.54|Sedan
2549|KwaZuluNatal|5002|Male|44|1146.72|0.0|Truck
2550|Gauteng|5001|Female|27|776.18|2500.0|SUV
2551|EasternCape|2003|Female|48|774.99|0.0|Hatchback
2552|WesternCape|5001|Female|18|882.72|1369.09|Truck
2553|WesternCape|2001|Female|60|1111.35|0.0|Hatchback
2554|Gauteng|7001|Female|19|1693.99|0.0|Hatchback
2555|Limpopo|7001|Female|49|1820.28|0.0|Sedan
2556|Gauteng|4002|Female|39|923.28|0.0|Truck
2557|EasternCape|4001|Male|29|1080.48|0.0|Truck
2558|Limpopo|4002|Male|46|1304.34|0.0|Truck
2559|Gauteng|7002|Male|25|1233.14|2500.0|Sedan
2560|KwaZuluNatal|5001|Female|48|961.33|0.0|Hatchback
2561|KwaZuluNatal|2002|Male|51|1018.69|2500.0|Truck
2562|WesternCape|5001|Male|41|974.41|0.0|Truck
2563|EasternCape|2001|Male|36|952.99|0.0|Sedan
2564|KwaZuluNatal|2001|Male|41|925.91|0.0|Hatchback
2565|KwaZuluNatal|5001|Male|67|972.29|2500.0|SUV
2566|KwaZuluNatal|2002|Female|57|913.56|0.0|Sedan
2567|Limpopo|5001|Male|18|802.39|0.0|Hatchback
2568|EasternCape|2002|Male|33|1271.16|0.0|Truck
2569|WesternCape|2002|Male|19|1145.24|956.86|Truck
2570|Limpopo|6001|Female|30|1833.27|0.0|Sedan
2571|Limpopo|2002|Female|58|1099.28|0.0|SUV
2572|Limpopo|6001|Female|62|911.47|0.0|Sedan
2573|EasternCape|7001|Male|41|874.68|0.0|SUV
2574|WesternCape|5001|Female|53|1011.53|1691.44|SUV
2575|EasternCape|6001|Male|37|1157.35|1544.87|SUV
2576|WesternCape|2002|Female|42|945.38|0.0|SUV
2577|WesternCape|7001|Female|61|765.56|0.0|Hatchback
2578|KwaZuluNatal|4001|Female|32|856.74|0.0|Sedan
2579|Limpopo|5002|Female|34|1004.35|0.0|Truck
2580|KwaZuluNatal|2002|Female|25|1223.68|724.31|Truck
2581|WesternCape|2002|Female|29|764.02|0.0|Hatchback
2582|KwaZuluNatal|7001|Female|19|1068.96|2500.0|Sedan
2583|WesternCape|2003|Female|60|1056.75|0.0|SUV
2584|EasternCape|2003|Female|62|905.06|0.0|Sedan
2585|WesternCape|2002|Male|39|881.27|0.0|Truck
2586|KwaZuluNatal|5002|Female|48|857.15|366.45|SUV
2587|WesternCape|5001|Male|30|1035.26|0.0|Truck
2588|WesternCape|2002|Male|20|1386.47|1041.66|Truck
2589|Limpopo|4001|Male|44|1420.68|0.0|Truck
2590|WesternCape|4002|Male|26|803.79|0.0|Hatchback
2591|Gauteng|4002|Female|62|957.55|0.0|Truck
2592|WesternCape|6001|Male|32|707.27|0.0|Hatchback
2593|KwaZuluNatal|4002|Female|56|1027.08|2500.0|Hatchback
2594|Gauteng|4002|Male|31|1172.52|0.0|Truck
2595|WesternCape|2001|Male|24|1626.63|2500.0|Hatchback
2596|Gauteng|2001|Male|46|736.95|0.0|Hatchback
2597|KwaZuluNatal|4002|Female|27|808.23|2500.0|SUV
2598|EasternCape|6001|Female|38|1036.13|0.0|SUV
2599|Limpopo|7001|Male|33|751.48|0.0|SUV
2600|WesternCape|4002|Female|63|1043.54|0.0|SUV
2601|Limpopo|2003|Female|44|1181.3|2500.0|Hatchback
2602|WesternCape|7002|Female|55|785.43|0.0|Truck
2603|EasternCape|5001|Male|48|1033.12|2500.0|Truck
2604|KwaZuluNatal|4002|Female|65|793.28|0.0|Truck
2605|EasternCape|2002|Female|40|1512.99|0.0|Hatchback
2606|EasternCape|5002|Female|62|1052.8|0.0|Sedan
2607|KwaZuluNatal|6001|Male|64|872.44|0.0|Sedan
2608|WesternCape|7002|Female|65|790.3|0.0|Truck
2609|KwaZuluNatal|7001|Male|54|1105.2|0.0|Sedan
2610|Limpopo|4001|Female|68|1503.45|0.0|SUV
2611|Limpopo|5002|Female|56|851.78|2500.0|Hatchback
2612|Limpopo|7002|Male|34|907.25|2500.0|Truck
2613|Gauteng|2001|Male|26|854.72|0.0|Truck
2614|KwaZuluNatal|2001|Female|28|1617.15|0.0|Sedan
2615|Gauteng|5002|Female|47|727.27|0.0|Hatchback
2616|EasternCape|5001|Male|26|1465.08|985.55|Truck
2617|Limpopo|5001|Female|30|918.99|0.0|Hatchback
2618|Gauteng|2002|Male|50|983.18|1266.44|Truck
2619|EasternCape|2002|Female|35|926.06|2500.0|SUV
2620|Limpopo|7001|Male|53|1061.84|0.0|Truck
2621|Limpopo|2003|Female|69|858.16|0.0|Sedan
2622|WesternCape|7001|Female|22|1354.83|0.0|Truck
2623|Gauteng|4001|Male|51|1373.45|0.0|Sedan
2624|Limpopo|2003|Female|60|821.72|0.0|Sedan
2625|Limpopo|2002|Male|25|1197.02|0.0|Sedan
2626|KwaZuluNatal|7002|Male|58|922.97|0.0|Truck
2627|Limpopo|5001|Female|44|1012.59|2500.0|Sedan
2628|Gauteng|4002|Female|50|1598.8|709.17|SUV
2629|EasternCape|7001|Male|20|866.95|1441.75|Hatchback
2630|Gauteng|7001|Male|40|1297.42|0.0|SUV
2631|Limpopo|4001|Male|37|1126.23|0.0|SUV
2632|EasternCape|2002|Male|25|956.04|0.0|Hatchback
2633|Limpopo|5002|Female|57|1098.65|718.66|Truck
2634|KwaZuluNatal|5002|Male|44|1064.29|0.0|Hatchback
2635|Gauteng|2001|Female|63|799.63|2500.0|Sedan
2636|Gauteng|6001|Male|26|877.95|0.0|SUV
2637|WesternCape|2001|Male|56|813.64|0.0|Sedan
2638|EasternCape|7002|Female|49|938.83|0.0|Hatchback
2639|Gauteng|4002|Female|51|1496.49|1651.6|SUV
2640|Limpopo|7001|Male|34|1166.84|602.22|Truck
2641|WesternCape|2003|Male|53|769.34|0.0|SUV
2642|KwaZuluNatal|2001|Male|30|939.49|0.0|SUV
2643|WesternCape|5001|Female|57|1060.19|1119.42|SUV
2644|KwaZuluNatal|2001|Male|40|1225.1|0.0|Hatchback
2645|KwaZuluNatal|7002|Male|42|870.7|1324.56|Truck
2646|Gauteng|7001|Female|48|790.38|0.0|Sedan
2647|KwaZuluNatal|6001|Female|22|986.7|0.0|Sedan
2648|EasternCape|6001|Female|37|1162.78|0.0|Sedan
2649|Limpopo|5002|Male|28|1060.53|0.0|SUV
2650|WesternCape|5001|Female|68|835.25|0.0|Hatchback
2651|Limpopo|4001|Male|39|1746.23|2500.0|Sedan
2652|Limpopo|7001|Female|18|976.97|0.0|Sedan
2653|Limpopo|2002|Male|19|1049.3|0.0|SUV
2654|WesternCape|6001|Female|65|868.89|0.0|SUV
2655|Limpopo|7001|Male|26|1376.94|1289.9|SUV
2656|KwaZuluNatal|7002|Male|18|1163.73|2500.0|SUV
2657|Gauteng|2002|Female|29|1083.12|0.0|SUV
2658|WesternCape|2003|Male|29|800.43|189.61|Truck
2659|EasternCape|4002|Female|22|1371.15|2500.0|SUV
2660|Gauteng|7002|Female|69|1229.93|0.0|SUV
2661|KwaZuluNatal|4001|Female|21|1335.41|0.0|Hatchback
2662|EasternCape|2003|Male|55|1008.99|0.0|SUV
2663|Gauteng|2001|Female|61|982.43|494.17|Sedan
2664|KwaZuluNatal|5002|Male|51|958.6|0.0|Sedan
2665|WesternCape|7002|Male|24|2170.05|0.0|Truck
2666|KwaZuluNatal|7001|Male|55|888.88|421.15|Truck
2667|WesternCape|2003|Male|35|796.31|523.73|Hatchback
2668|Limpopo|4002|Male|39|919.74|0.0|Hatchback
2669|Gauteng|4001|Male|31|890.5|0.0|SUV
2670|Limpopo|7001|Male|58|1451.82|0.0|SUV
2671|EasternCape|6001|Male|48|777.3|0.0|Sedan
2672|Limpopo|6001|Male|26|885.63|0.0|SUV
2673|Limpopo|2002|Female|39|1048.44|0.0|Sedan
2674|Gauteng|4002|Male|59|1456.15|2500.0|Sedan
2675|Limpopo|6001|Female|66|1213.6|0.0|Hatchback
2676|KwaZuluNatal|7002|Female|66|1656.67|0.0|SUV
2677|Limpopo|2001|Male|25|1092.23|0.0|Hatchback
2678|Limpopo|2002|Female|62|954.0|2500.0|Truck
2679|KwaZuluNatal|4002|Male|47|1268.34|0.0|Hatchback
2680|WesternCape|6001|Male|56|776.12|0.0|SUV
2681|Gauteng|2002|Female|38|743.39|2500.0|SUV
2682|Gauteng|4001|Male|51|1318.54|0.0|Hatchback
2683|WesternCape|7002|Male|31|1053.87|0.0|Hatchback
2684|Limpopo|2003|Male|45|1313.27|0.0|Hatchback
2685|KwaZuluNatal|4002|Male|29|839.86|0.0|Hatchback
2686|KwaZuluNatal|5002|Male|38|1464.66|799.47|Sedan
2687|WesternCape|2003|Female|39|1198.05|1598.86|SUV
2688|KwaZuluNatal|2001|Male|63|992.6|0.0|Sedan
2689|EasternCape|7001|Female|50|1052.99|0.0|Sedan
2690|Limpopo|7001|Male|51|1092.56|0.0|Truck
2691|EasternCape|5001|Female|32|839.23|0.0|SUV
2692|EasternCape|4001|Female|40|917.49|1989.98|Hatchback
2693|Limpopo|2001|Female|42|1087.91|0.0|SUV
2694|KwaZuluNatal|7001|Female|58|909.94|0.0|Sedan
2695|Limpopo|5001|Male|27|765.64|0.0|Hatchback
2696|WesternCape|7002|Female|20|1077.42|2500.0|Hatchback
2697|Gauteng|4001|Male|44|1260.56|2500.0|Hatchback
2698|KwaZuluNatal|2003|Female|60|1359.44|0.0|Hatchback
2699|Gauteng|7001|Female|56|1150.51|0.0|Hatchback
2700|Gauteng|2002|Female|60|1253.57|0.0|Hatchback
2701|Limpopo|2001|Male|38|1323.41|0.0|Hatchback
2702|EasternCape|2001|Female|29|1019.58|0.0|Sedan
2703|WesternCape|4002|Female|52|712.18|416.45|Sedan
2704|Limpopo|2002|Female|19|1402.18|1152.57|Hatchback
2705|Gauteng|4001|Female|64|834.04|0.0|SUV
2706|WesternCape|6001|Female|55|802.95|0.0|Truck
2707|EasternCape|4002|Female|44|806.32|932.19|Truck
2708|WesternCape|4001|Female|28|2376.16|0.0|Hatchback
2709|EasternCape|2002|Male|31|1121.02|1044.16|SUV
2710|Limpopo|7002|Female|69|814.11|197.63|Hatchback
2711|Gauteng|5002|Male|18|865.45|0.0|Sedan
2712|Gauteng|7001|Female|18|999.83|0.0|SUV
2713|Limpopo|5002|Male|36|1153.86|827.9|Sedan
2714|KwaZuluNatal|5001|Male|29|1072.97|1008.43|Sedan
2715|KwaZuluNatal|2003|Male|53|829.13|0.0|Truck
2716|KwaZuluNatal|2002|Male|20|1083.84|0.0|Truck
2717|KwaZuluNatal|2001|Male|58|877.2|1928.12|SUV
2718|EasternCape|2003|Male|58|1349.66|0.0|SUV
2719|KwaZuluNatal|7001|Male|29|1013.74|0.0|SUV
2720|Gauteng|4002|Male|48|853.63|2500.0|SUV
2721|EasternCape|4001|Female|52|1204.76|0.0|SUV
2722|EasternCape|7002|Male|62|1103.41|829.61|Sedan
2723|Gauteng|5001|Female|56|900.83|1507.72|Truck
2724|WesternCape|5001|Male|68|1219.88|0.0|Sedan
2725|EasternCape|5001|Male|24|1183.44|2500.0|SUV
2726|EasternCape|5002|Male|49|1422.67|0.0|Truck
2727|Gauteng|7001|Male|58|1212.5|2500.0|Sedan
2728|Gauteng|5002|Female|30|951.81|0.0|Sedan
2729|KwaZuluNatal|7002|Female|29|745.06|0.0|Hatchback
2730|KwaZuluNatal|2002|Male|22|1047.4|0.0|Hatchback
2731|Limpopo|2002|Female|69|1091.05|0.0|Sedan
2732|KwaZuluNatal|2001|Male|63|1012.48|0.0|SUV
2733|Limpopo|6001|Female|24|665.69|0.0|Truck
2734|WesternCape|2002|Male|30|1201.1|0.0|Sedan
2735|KwaZuluNatal|5002|Male|41|831.42|2089.09|Truck
2736|Gauteng|5001|Male|64|1203.59|2377.41|SUV
2737|KwaZuluNatal|7002|Male|60|1709.73|0.0|Hatchback
2738|Gauteng|6001|Female|63|943.71|0.0|SUV
2739|KwaZuluNatal|6001|Female|61|1120.38|2500.0|Sedan
2740|WesternCape|6001|Female|50|1007.94|0.0|Truck
2741|Gauteng|7002|Female|33|1148.3|0.0|Sedan
2742|Gauteng|2003|Male|49|1025.61|0.0|Sedan
2743|KwaZuluNatal|2001|Female|43|893.32|0.0|SUV
2744|Limpopo|5002|Female|67|832.41|2500.0|Sedan
2745|Gauteng|5002|Female|41|1638.72|0.0|Sedan
2746|KwaZuluNatal|4001|Male|57|1120.4|0.0|Hatchback
2747|WesternCape|2001|Female|27|1258.37|0.0|SUV
2748|Limpopo|5002|Female|53|1108.21|0.0|Hatchback
2749|KwaZuluNatal|2003|Male|41|1318.33|0.0|Truck
2750|Limpopo|4001|Female|40|833.66|0.0|Truck
2751|WesternCape|4002|Female|57|1020.47|0.0|Hatchback
2752|Gauteng|2002|Female|43|1141.72|0.0|SUV
2753|KwaZuluNatal|2001|Female|21|1468.76|0.0|SUV
2754|EasternCape|2001|Male|38|2588.85|2500.0|Hatchback
2755|Limpopo|6001|Female|68|1110.8|0.0|Hatchback
2756|Limpopo|6001|Female|67|869.02|0.0|Sedan
2757|Limpopo|7002|Male|49|795.21|2500.0|Truck
2758|EasternCape|7002|Female|51|832.43|0.0|SUV
2759|WesternCape|7002|Male|31|851.39|0.0|Hatchback
2760|KwaZuluNatal|7001|Female|58|670.16|2500.0|Sedan
2761|Gauteng|4001|Male|49|866.69|0.0|Sedan
2762|KwaZuluNatal|7001|Male|19|1214.93|0.0|Sedan
2763|WesternCape|4002|Male|67|1018.51|0.0|Hatchback
2764|Gauteng|7001|Male|62|942.51|2500.0|SUV
2765|WesternCape|4002|Female|22|751.15|571.11|Truck
2766|KwaZuluNatal|6001|Male|39|1351.23|0.0|SUV
2767|WesternCape|2003|Female|56|1143.78|1144.37|Sedan
2768|Limpopo|2001|Male|56|996.91|0.0|Sedan
2769|KwaZuluNatal|4001|Male|26|706.69|0.0|SUV
2770|Limpopo|2002|Female|20|897.97|0.0|SUV
2771|EasternCape|2003|Male|69|1118.89|0.0|Sedan
2772|Gauteng|5001|Male|64|993.2|0.0|SUV
2773|WesternCape|7002|Female|56|1048.82|0.0|Sedan
2774|EasternCape|4001|Male|52|1203.49|0.0|SUV
2775|KwaZuluNatal|5001|Female|53|1038.92|2500.0|Truck
2776|WesternCape|2002|Female|41|1190.68|0.0|Sedan
2777|KwaZuluNatal|7002|Female|53|841.13|0.0|Hatchback
2778|Limpopo|2001|Male|33|792.06|245.99|Truck
2779|WesternCape|7002|Male|22|1132.66|1419.0|SUV
2780|Gauteng|2003|Female|34|1202.39|0.0|SUV
2781|WesternCape|6001|Female|33|1146.13|1927.01|Truck
2782|Limpopo|2003|Female|33|1032.86|0.0|Hatchback
2783|EasternCape|2003|Male|42|929.32|125.3|SUV
2784|Limpopo|2001|Female|24|1053.98|0.0|Hatchback
2785|Limpopo|2002|Female|39|1102.22|2500.0|Truck
2786|Gauteng|2003|Female|42|1120.63|0.0|Hatchback
2787|WesternCape|2003|Female|27|2511.7|0.0|Sedan
2788|Gauteng|5001|Male|41|830.21|2500.0|Truck
2789|Gauteng|5002|Male|53|3371.27|2500.0|Hatchback
2790|Limpopo|5002|Male|39|788.17|2500.0|SUV
2791|Limpopo|6001|Female|18|1104.15|1940.61|Hatchback
2792|Gauteng|5002|Female|54|795.3|0.0|Hatchback
2793|EasternCape|7002|Male|48|1080.68|2500.0|Sedan
2794|KwaZuluNatal|7001|Male|39|1321.07|0.0|Sedan
2795|Gauteng|4002|Male|19|1007.9|0.0|Sedan
2796|Limpopo|7001|Male|22|1317.17|0.0|Hatchback
2797|Limpopo|4002|Male|22|910.21|1224.04|Truck
2798|KwaZuluNatal|6001|Female|62|716.93|0.0|Sedan
2799|EasternCape|2002|Female|34|1182.59|0.0|SUV
2800|WesternCape|5001|Male|40|1007.42|0.0|SUV
2801|EasternCape|6001|Male|54|899.97|0.0|SUV
2802|KwaZuluNatal|4001|Male|52|912.66|0.0|SUV
2803|Limpopo|7001|Male|21|1110.51|2500.0|Truck
2804|Gauteng|2003|Male|66|845.36|0.0|Hatchback
2805|Gauteng|2002|Male|31|1101.0|0.0|SUV
2806|Limpopo|7001|Male|57|1416.19|2500.0|Truck
2807|WesternCape|5001|Male|61|1976.79|2500.0|SUV
2808|WesternCape|4001|Female|46|1529.07|2500.0|Truck
2809|EasternCape|2003|Male|26|1040.76|0.0|Truck
2810|Gauteng|4001|Male|46|1066.88|0.0|Hatchback
2811|KwaZuluNatal|5002|Male|30|914.6|1674.74|Truck
2812|WesternCape|2001|Male|62|902.5|0.0|Hatchback
2813|Gauteng|2001|Female|57|1274.98|0.0|Truck
2814|Limpopo|6001|Male|60|932.61|0.0|Sedan
2815|Gauteng|5001|Male|61|1098.26|0.0|Truck
2816|Gauteng|4001|Female|27|824.52|0.0|Truck
2817|EasternCape|6001|Male|19|1510.19|2500.0|Hatchback
2818|Limpopo|4001|Male|50|929.64|0.0|Sedan
2819|Gauteng|4001|Male|49|1368.36|2500.0|SUV
2820|EasternCape|2003|Male|63|862.22|0.0|SUV
2821|KwaZuluNatal|5002|Female|51|854.03|2240.45|Hatchback
2822|Limpopo|5001|Female|59|1487.39|0.0|SUV
2823|Gauteng|2003|Male|36|874.75|0.0|SUV
2824|Limpopo|5001|Male|24|756.14|0.0|Hatchback
2825|EasternCape|5001|Male|19|814.33|0.0|Hatchback
2826|Limpopo|2001|Female|40|1268.8|0.0|Sedan
2827|WesternCape|2002|Female|18|1231.34|2500.0|SUV
2828|Limpopo|4001|Male|44|853.15|0.0|SUV
2829|EasternCape|4002|Female|38|873.81|0.0|Truck
2830|Gauteng|4002|Male|31|1199.01|0.0|Hatchback
2831|Limpopo|7001|Female|48|1480.96|0.0|Sedan
2832|EasternCape|5002|Male|53|983.82|1793.8|Sedan
2833|WesternCape|7002|Male|20|1157.8|1418.56|Truck
2834|KwaZuluNatal|2003|Female|42|1275.55|2500.0|Truck
2835|WesternCape|2002|Female|66|2055.74|646.28|Truck
2836|KwaZuluNatal|5002|Male|33|799.94|0.0|Hatchback
2837|Limpopo|5001|Female|58|867.8|0.0|Truck
2838|Limpopo|7002|Male|35|895.18|0.0|SUV
2839|WesternCape|2003|Male|32|1257.19|2500.0|Sedan
2840|Limpopo|2001|Female|62|943.89|0.0|Hatchback
2841|KwaZuluNatal|2002|Female|36|1082.42|2500.0|Truck
2842|EasternCape|2002|Male|63|1030.34|2500.0|Sedan
2843|EasternCape|4001|Female|52|1000.42|0.0|SUV
2844|KwaZuluNatal|2002|Female|60|1026.62|0.0|Sedan
2845|KwaZuluNatal|2002|Male|60|1342.04|324.75|SUV
2846|KwaZuluNatal|2003|Female|65|823.43|2226.4|Hatchback
2847|Limpopo|4002|Male|46|965.91|0.0|Sedan
2848|WesternCape|7002|Female|67|792.92|0.0|Sedan
2849|WesternCape|2002|Male|21|1058.24|889.98|Sedan
2850|WesternCape|5001|Male|43|955.72|0.0|Truck
2851|Gauteng|7002|Male|38|1359.77|0.0|Truck
2852|WesternCape|2002|Male|23|998.84|0.0|Sedan
2853|Gauteng|4002|Male|63|906.48|0.0|Hatchback
2854|Gauteng|6001|Female|59|944.96|0.0|Sedan
2855|EasternCape|4001|Male|56|1724.98|821.82|SUV
2856|Gauteng|2002|Male|50|755.93|2500.0|Truck
2857|KwaZuluNatal|7001|Male|49|874.5|2500.0|SUV
2858|EasternCape|4001|Male|37|1008.74|1657.78|Truck
2859|EasternCape|6001|Male|53|873.04|2500.0|Truck
2860|KwaZuluNatal|6001|Female|68|1136.93|2500.0|Truck
2861|Gauteng|6001|Male|31|986.67|0.0|Hatchback
2862|Limpopo|5002|Female|35|1066.41|0.0|Sedan
2863|Limpopo|4001|Female|23|1029.3|0.0|Hatchback
2864|EasternCape|4002|Male|65|976.02|0.0|Sedan
2865|Gauteng|5001|Female|45|784.37|0.0|Hatchback
2866|Gauteng|5001|Male|48|1044.58|0.0|SUV
2867|WesternCape|4002|Female|31|738.85|0.0|Sedan
2868|Gauteng|2002|Female|19|867.28|2500.0|Truck
2869|Limpopo|5002|Female|59|1136.46|0.0|Truck
2870|WesternCape|2001|Female|62|1416.7|521.73|Hatchback
2871|WesternCape|7002|Male|35|2237.81|500.61|Hatchback
2872|Limpopo|7002|Male|57|909.36|0.0|Truck
2873|Limpopo|6001|Female|47|838.03|2500.0|Truck
2874|WesternCape|2001|Male|51|1147.21|0.0|Truck
2875|WesternCape|7002|Female|26|1828.37|0.0|Hatchback
2876|KwaZuluNatal|7001|Male|49|1603.36|0.0|Hatchback
2877|EasternCape|2001|Male|26|814.95|0.0|SUV
2878|Limpopo|2003|Male|29|967.66|0.0|SUV
2879|Limpopo|7002|Female|36|1266.26|0.0|Sedan
2880|Limpopo|6001|Male|29|1294.57|0.0|Sedan
2881|Gauteng|7001|Male|65|1170.54|2500.0|Sedan
2882|WesternCape|5002|Female|19|905.58|1494.96|Hatchback
2883|KwaZuluNatal|5001|Male|65|1167.5|0.0|Hatchback
2884|Gauteng|5002|Male|26|1298.6|0.0|Sedan
2885|WesternCape|5002|Male|63|828.66|0.0|Sedan
2886|Gauteng|5001|Male|35|1488.56|2500.0|Hatchback
2887|Limpopo|5001|Male|65|1325.34|0.0|Truck
2888|Gauteng|2002|Female|46|856.28|0.0|Sedan
2889|Gauteng|5001|Male|43|1296.74|0.0|SUV
2890|Gauteng|2001|Male|24|1251.54|0.0|SUV
2891|Gauteng|5001|Male|40|1266.58|0.0|SUV
2892|KwaZuluNatal|4002|Male|46|1629.73|2108.29|Truck
2893|WesternCape|5001|Male|69|997.5|0.0|Hatchback
2894|Limpopo|4002|Female|31|1088.03|0.0|Sedan
2895|WesternCape|7001|Female|22|682.12|0.0|Sedan
2896|KwaZuluNatal|7001|Male|31|1381.3|1693.44|Hatchback
2897|EasternCape|4001|Male|30|1337.46|0.0|SUV
2898|EasternCape|7002|Female|67|1502.42|2500.0|SUV
2899|EasternCape|7001|Male|25|828.03|1908.41|Truck
2900|WesternCape|7002|Male|69|1312.44|0.0|Sedan
2901|KwaZuluNatal|4001|Male|23|1337.09|0.0|SUV
2902|Limpopo|2003|Male|60|870.67|0.0|Hatchback
2903|Limpopo|4002|Female|39|1353.74|0.0|SUV
2904|EasternCape|7001|Female|20|1128.1|2500.0|Sedan
2905|EasternCape|2003|Male|49|744.41|1729.6|Sedan
2906|Limpopo|7002|Male|55|1168.02|0.0|SUV
2907|EasternCape|2002|Male|61|852.43|2500.0|Hatchback
2908|Limpopo|4002|Female|27|746.34|2500.0|Truck
2909|Gauteng|5001|Male|50|1098.4|0.0|SUV
2910|WesternCape|6001|Male|47|984.62|0.0|Hatchback
2911|Gauteng|2003|Female|41|1528.67|0.0|Hatchback
2912|Gauteng|4001|Female|64|1046.08|2500.0|SUV
2913|KwaZuluNatal|4001|Male|40|1238.15|1128.27|Hatchback
2914|WesternCape|5001|Male|37|1142.81|0.0|SUV
2915|KwaZuluNatal|4002|Male|45|1338.07|0.0|SUV
2916|KwaZuluNatal|5002|Female|66|835.01|0.0|Truck
2917|EasternCape|5002|Female|63|1050.6|0.0|Hatchback
2918|Limpopo|2002|Female|54|967.61|0.0|SUV
2919|Limpopo|7001|Male|22|1192.1|0.0|Hatchback
2920|WesternCape|4002|Male|33|1066.36|0.0|Sedan
2921|WesternCape|4001|Male|18|876.73|2500.0|Sedan
2922|EasternCape|7002|Male|22|926.59|1553.14|Sedan
2923|Gauteng|2002|Male|61|1675.53|0.0|Hatchback
2924|KwaZuluNatal|4001|Male|60|744.73|1583.39|Sedan
2925|KwaZuluNatal|5001|Male|23|1212.21|2500.0|Sedan
2926|Gauteng|2001|Female|41|1442.47|0.0|Sedan
2927|EasternCape|4001|Female|32|1166.1|0.0|Sedan
2928|WesternCape|6001|Male|21|1905.15|0.0|SUV
2929|Gauteng|4001|Male|37|1302.45|0.0|Truck
2930|EasternCape|6001|Female|23|1103.68|2500.0|Hatchback
2931|Gauteng|7001|Male|56|902.3|0.0|SUV
2932|EasternCape|2001|Male|68|1109.31|0.0|SUV
2933|Gauteng|4002|Female|39|1202.13|0.0|SUV
2934|KwaZuluNatal|2003|Male|30|1000.84|0.0|Sedan
2935|Limpopo|2001|Male|43|856.15|0.0|Hatchback
2936|WesternCape|2002|Female|68|794.21|0.0|Truck
2937|EasternCape|6001|Female|26|1047.07|0.0|Sedan
2938|EasternCape|5001|Male|53|764.56|0.0|Sedan
2939|Limpopo|2003|Female|22|901.43|0.0|SUV
2940|Gauteng|4001|Male|33|692.98|0.0|SUV
2941|EasternCape|7001|Female|40|1259.36|0.0|SUV
2942|Limpopo|2002|Female|37|1399.42|0.0|SUV
2943|EasternCape|6001|Female|27|1019.4|0.0|Hatchback
2944|Gauteng|5002|Female|58|1800.32|2500.0|SUV
2945|Limpopo|7001|Female|53|1497.75|0.0|Truck
2946|Gauteng|7001|Male|40|1133.43|0.0|Sedan
2947|KwaZuluNatal|5002|Female|39|973.73|0.0|SUV
2948|KwaZuluNatal|7002|Male|21|924.35|123.25|SUV
2949|KwaZuluNatal|7001|Male|52|1160.57|0.0|Hatchback
2950|KwaZuluNatal|7001|Male|29|967.5|0.0|Truck
2951|Gauteng|7002|Male|33|1155.8|0.0|Sedan
2952|KwaZuluNatal|4001|Female|62|1181.11|2500.0|Truck
2953|Limpopo|2001|Male|51|948.53|0.0|SUV
2954|KwaZuluNatal|7002|Male|54|1371.96|0.0|Sedan
2955|WesternCape|7002|Male|31|948.74|0.0|Hatchback
2956|Limpopo|2003|Female|44|1005.15|2500.0|Hatchback
2957|Gauteng|7001|Female|18|822.51|0.0|Hatchback
2958|KwaZuluNatal|7002|Female|30|940.05|0.0|Truck
2959|KwaZuluNatal|7001|Male|59|2060.28|0.0|SUV
2960|KwaZuluNatal|6001|Female|42|833.05|1569.49|Sedan
2961|Limpopo|4001|Male|51|1120.14|0.0|SUV
2962|KwaZuluNatal|4001|Male|59|904.53|0.0|SUV
2963|Limpopo|2003|Female|66|705.97|2500.0|Sedan
2964|Gauteng|6001|Male|22|1159.39|0.0|Truck
2965|EasternCape|2001|Female|48|886.51|0.0|Sedan
2966|KwaZuluNatal|4001|Male|69|1084.39|0.0|Hatchback
2967|WesternCape|2002|Female|28|1324.37|0.0|Hatchback
2968|WesternCape|5001|Male|62|1060.46|0.0|Sedan
2969|EasternCape|7001|Female|48|1087.09|1634.33|SUV
2970|EasternCape|2003|Male|34|837.63|2500.0|Hatchback
2971|EasternCape|2001|Female|58|1211.28|2500.0|Truck
2972|Gauteng|5001|Female|63|956.97|0.0|Hatchback
2973|KwaZuluNatal|7001|Male|25|720.59|0.0|Truck
2974|Limpopo|2003|Male|53|1257.08|0.0|SUV
2975|Gauteng|5002|Female|66|1389.39|0.0|Sedan
2976|KwaZuluNatal|2001|Male|52|1572.76|2500.0|Hatchback
2977|KwaZuluNatal|7002|Male|46|2071.38|0.0|Hatchback
2978|Limpopo|2002|Female|25|1236.25|0.0|SUV
2979|WesternCape|2002|Male|41|1144.49|2500.0|SUV
2980|KwaZuluNatal|2001|Female|65|1370.0|0.0|Sedan
2981|EasternCape|2002|Female|59|834.93|375.74|Truck
2982|Gauteng|6001|Male|41|746.68|2500.0|Sedan
2983|Limpopo|7002|Male|34|900.44|0.0|Truck
2984|Limpopo|6001|Female|59|1460.76|0.0|Hatchback
2985|EasternCape|2003|Female|68|869.03|0.0|Truck
